1305031103.71161	-0.0713145	0.171914	1.49319	0.996501	-0.0627374	-0.0530703	0.0153024
1305031103.74333	-0.065826	0.133288	1.4352	0.996611	-0.0614983	-0.0527714	0.0141397
1305031103.77534	-0.0584452	0.12762	1.35838	0.996909	-0.0572342	-0.0526703	0.0110828
1305031103.81124	-0.0655598	0.126835	1.27782	0.997126	-0.0560432	-0.0504431	0.0073321
1305031103.84325	-0.0968889	0.135989	1.19178	0.997223	-0.0570522	-0.0477157	0.0037969
1305031103.87536	-0.0976986	0.0723262	1.14093	0.996513	-0.0660867	-0.0509151	0.00120783
1305031103.91122	-0.0807919	0.0217228	1.09155	0.996161	-0.0671258	-0.0561936	0.00062518
1305031103.94321	-0.0724868	0.00925151	1.01681	0.996165	-0.0645725	-0.059034	-0.000105277
1305031103.97537	-0.0552921	-0.0216781	0.954628	0.996071	-0.0633707	-0.061847	-0.000917591
1305031104.01123	-0.0262665	-0.0442672	0.914312	0.996171	-0.0593284	-0.0641927	-0.00153568
1305031104.04325	0.00153882	-0.0521472	0.841638	0.996713	-0.0514079	-0.0625387	-0.00316934
1305031104.07543	0.0187169	-0.0566574	0.758735	0.997182	-0.046754	-0.0583363	-0.00621197
1305031104.11123	0.0331725	-0.086109	0.71127	0.997555	-0.044532	-0.0533566	-0.00736869
1305031104.14323	0.0234972	-0.113487	0.626675	0.998067	-0.0402749	-0.0465208	-0.00867971
1305031104.17542	0.0204417	-0.123547	0.554123	0.99839	-0.0357835	-0.0429735	-0.0094455
1305031104.21128	0.0276374	-0.15148	0.487517	0.998603	-0.032458	-0.0406328	-0.0093404
1305031104.2432	0.0293149	-0.159586	0.421948	0.99885	-0.0274253	-0.0381971	-0.00931586
1305031104.27555	0.0370621	-0.163757	0.360526	0.999049	-0.0224791	-0.035962	-0.010101
1305031104.31122	0.0459102	-0.172441	0.30088	0.999224	-0.0186331	-0.0331313	-0.0103188
1305031104.34334	0.0513756	-0.173229	0.242014	0.999403	-0.0150384	-0.0290842	-0.0110152
1305031104.37584	0.0531864	-0.180365	0.185979	0.99956	-0.0132873	-0.0242739	-0.0106323
1305031104.41151	0.0361822	-0.192424	0.124042	0.999685	-0.0122816	-0.0191936	-0.0105632
1305031104.44329	-0.00346802	-0.196847	0.0442392	0.999763	-0.0115509	-0.0148801	-0.0108752
1305031104.47546	-0.0224389	-0.204673	-0.00290878	0.999758	-0.0119693	-0.0153695	-0.0102345
1305031104.51133	-0.0250458	-0.232108	-0.0430334	0.999724	-0.0122835	-0.0180182	-0.00877299
1305031104.54337	-0.00467993	-0.24483	-0.0842044	0.999698	-0.00931341	-0.0213455	-0.00786601
1305031104.57534	0.0375847	-0.255601	-0.0948813	0.999683	-0.00524796	-0.0238612	-0.00612111
1305031104.61134	0.08603	-0.307396	-0.119734	0.99975	0.00173932	-0.0218464	-0.00442434
1305031104.64324	0.0914488	-0.283448	-0.178275	0.999766	0.0156421	-0.0141416	-0.00490369
1305031104.67553	0.101153	-0.320074	-0.237095	0.999659	0.0251011	-0.0061472	-0.00370949
1305031104.71128	0.0935084	-0.323978	-0.300324	0.999239	0.0389007	0.00219173	-0.00171231
1305031104.74328	0.105499	-0.313778	-0.357167	0.998581	0.0524805	0.00902598	-5.45E-005
1305031104.77533	0.105276	-0.304394	-0.410115	0.997748	0.0650032	0.0164306	0.00158459
1305031104.81147	0.120959	-0.277886	-0.459132	0.996797	0.0766141	0.022559	0.0040246
1305031104.84326	0.11341	-0.261576	-0.500133	0.995909	0.085141	0.0296471	0.0061
1305031104.87535	0.0921423	-0.239169	-0.532727	0.995232	0.0911743	0.0337672	0.00780026
1305031104.91153	0.102504	-0.21595	-0.537355	0.994923	0.0940546	0.0342879	0.0103515
1305031104.94326	0.0952652	-0.203337	-0.531358	0.994768	0.0952243	0.0354796	0.0105195
1305031104.9752	0.0918182	-0.157636	-0.512761	0.99473	0.0957635	0.0347718	0.0114786
1305031105.01129	0.105276	-0.140775	-0.480307	0.995183	0.0912236	0.033657	0.0125224
1305031105.04337	0.100708	-0.126846	-0.438174	0.995714	0.085587	0.033247	0.0111267
1305031105.07532	0.100283	-0.129779	-0.382785	0.996378	0.0780872	0.0322897	0.00946497
1305031105.1113	0.0817308	-0.145756	-0.327678	0.996901	0.0713865	0.0320877	0.00790288
1305031105.14311	0.0563519	-0.10173	-0.271266	0.997303	0.0666522	0.0302924	0.0051928
1305031105.17516	0.0496511	-0.0704682	-0.194603	0.998139	0.0547224	0.0267762	0.00263354
1305031105.21127	0.0342858	-0.141837	-0.11693	0.998992	0.0384719	0.0231223	0.00107553
1305031105.24327	0.0161077	-0.133994	-0.0465454	0.999386	0.0300661	0.0179903	-0.000631432
1305031105.27529	-0.0122109	-0.114302	0.0253058	0.999714	0.0202451	0.012595	-0.00187419
1305031105.31129	-0.0211913	-0.123211	0.112034	0.999944	0.00920115	0.00493053	-0.00164355
1305031105.3433	-0.0157295	-0.147875	0.192443	0.999996	-0.000380686	-0.00246499	-0.00165556
1305031105.37534	-0.0182406	-0.150047	0.266008	0.99996	-0.00436596	-0.0076995	-0.000944944
1305031105.41129	-0.0340013	-0.110514	0.326687	0.999895	-0.00817152	-0.0117285	-0.00227495
1305031105.44332	-0.0330965	-0.133517	0.412356	0.999727	-0.0165593	-0.0163009	-0.00226507
1305031105.47528	-0.0374503	-0.114918	0.482035	0.999624	-0.0190273	-0.0196336	-0.00211558
1305031105.51133	-0.0344267	-0.100181	0.554886	0.999467	-0.0233839	-0.0226749	-0.00204277
1305031105.54328	-0.035005	-0.11223	0.632492	0.99931	-0.0287453	-0.0234852	-0.000828028
1305031105.57545	-0.04436	-0.085038	0.715037	0.999226	-0.0303767	-0.0249731	-0.000638245
1305031105.61138	-0.0340836	-0.0935346	0.799185	0.999064	-0.0340214	-0.0267124	0.000375689
1305031105.64327	-0.0487039	-0.0789723	0.866418	0.999067	-0.034142	-0.0262682	0.0030019
1305031105.71131	0.00488547	-0.0734556	1.03586	0.99892	-0.036378	-0.0285023	0.00483716
1305031105.74331	0.000930562	-0.031862	1.10074	0.999153	-0.0329298	-0.024215	0.00472277
1305031105.77534	0.0202336	-0.0364187	1.18464	0.999173	-0.0346502	-0.0207332	0.00478679
1305031105.81128	0.00746661	-0.0197077	1.24776	0.999344	-0.0327033	-0.0145938	0.00531252
1305031105.84327	0.0344426	-0.00964557	1.31892	0.999388	-0.0318235	-0.0126919	0.00702907
1305031105.87534	0.0361022	0.0245996	1.37648	0.999467	-0.0305435	-0.00720301	0.00899294
1305031105.91126	0.0320873	0.047826	1.44801	0.999364	-0.0329883	-0.00266517	0.0132808
1305031105.94327	0.0224504	0.0824713	1.5058	0.999295	-0.0343636	0.00170183	0.0150531
1305031105.97533	0.0213175	0.100849	1.5721	0.99908	-0.0392954	0.00400023	0.0167252
1305031106.01129	0.0236194	0.125154	1.63577	0.998884	-0.0432245	0.00623514	0.0180137
1305031106.04336	0.0171451	0.139972	1.69751	0.998613	-0.0483472	0.00867969	0.018951
1305031106.07533	0.00887183	0.160316	1.75197	0.998362	-0.0523824	0.0100721	0.0206694
1305031106.11133	-0.00439571	0.186265	1.79194	0.99806	-0.0574567	0.0112486	0.0211891
1305031106.14335	-0.0133224	0.194513	1.8561	0.997549	-0.0651713	0.00998078	0.0234372
1305031106.17553	-0.0188975	0.207106	1.90785	0.997265	-0.0691874	0.0084755	0.024566
1305031106.21128	-0.0232731	0.203898	1.96392	0.996937	-0.0736503	0.00687794	0.0253911
1305031106.24327	-0.027932	0.223591	2.00046	0.996881	-0.0731877	0.00557161	0.0289977
1305031106.27639	-0.03285	0.251354	2.02929	0.996818	-0.07374	0.00398178	0.0300208
1305031106.31124	-0.0348228	0.266906	2.05646	0.996437	-0.0774525	0.00296581	0.0332604
1305031106.34326	-0.0471521	0.303551	2.07244	0.996134	-0.0812459	0.00254492	0.0333263
1305031106.37539	-0.0321522	0.310067	2.09813	0.995561	-0.0903058	0.00132972	0.026477
1305031106.41132	-0.024677	0.275452	2.11735	0.994825	-0.0992295	0.00591178	0.0210224
1305031106.44328	-0.0391404	0.248493	2.11053	0.994582	-0.102138	0.00981253	0.0166788
1305031106.47534	-0.0628729	0.219875	2.08523	0.994452	-0.103686	0.0104498	0.0143156
1305031106.51113	-0.0704468	0.191607	2.06039	0.994523	-0.103304	0.0073581	0.0141138
1305031106.5433	-0.0652114	0.184088	2.01252	0.995007	-0.0988902	0.00286207	0.0131911
1305031106.57528	-0.0635132	0.170212	1.95877	0.995342	-0.0956319	0.000768019	0.0121967
1305031106.61115	-0.0676062	0.163522	1.90237	0.995452	-0.0947622	-0.00246708	0.00944824
1305031106.64321	-0.0681348	0.124331	1.85147	0.995322	-0.0961888	-0.00514794	0.00744709
1305031106.67528	-0.0699966	0.121699	1.78362	0.995637	-0.0925789	-0.0086473	0.00787369
1305031106.71151	-0.0762596	0.0937	1.72462	0.995331	-0.0951622	-0.0142437	0.00752358
1305031106.74334	-0.0749323	0.0755863	1.65215	0.995389	-0.0932311	-0.0209541	0.00833786
1305031106.77539	-0.0651093	0.0578295	1.58116	0.995339	-0.09201	-0.0276433	0.00835363
1305031106.81129	-0.0616707	0.0559864	1.5011	0.995323	-0.0908738	-0.0317688	0.00800664
1305031106.84342	-0.0565169	-0.000686719	1.43883	0.994878	-0.0940985	-0.0362423	0.00699583
1305031106.87591	-0.0269915	-0.018392	1.37684	0.995218	-0.0883006	-0.041499	0.00471428
1305031106.91124	-0.0279238	-0.00861054	1.27538	0.995793	-0.082197	-0.0405069	2.95E-005
1305031106.94344	-0.0197658	-0.0536279	1.21119	0.995777	-0.0823621	-0.0403544	-0.00403762
1305031106.97555	-0.0135363	-0.0877057	1.137	0.996264	-0.076863	-0.0387075	-0.00720697
1305031107.01158	-0.022577	-0.070387	1.01351	0.997041	-0.0677256	-0.0346015	-0.0112247
1305031107.04328	-0.0308041	-0.115512	0.946002	0.996967	-0.069818	-0.0315797	-0.0135954
1305031107.07543	-0.0390582	-0.14762	0.869453	0.997277	-0.0656876	-0.030346	-0.0142436
1305031107.11123	-0.0360891	-0.150535	0.77929	0.997606	-0.0600278	-0.0309414	-0.0149129
1305031107.14326	-0.0158118	-0.151246	0.701907	0.997752	-0.0575377	-0.0311186	-0.0145817
1305031107.1754	-0.010364	-0.193907	0.647869	0.997805	-0.05666	-0.0299562	-0.0166785
1305031107.21136	0.0109152	-0.222188	0.588313	0.998115	-0.0510852	-0.0289614	-0.017843
1305031107.24338	0.0109094	-0.216113	0.509242	0.998569	-0.0434454	-0.0251717	-0.0183863
1305031107.2754	0.0301529	-0.239192	0.457156	0.998828	-0.038653	-0.0228087	-0.0181033
1305031107.31123	0.037252	-0.266367	0.412801	0.999102	-0.0322864	-0.0196912	-0.0191106
1305031107.34351	0.0759922	-0.309453	0.353831	0.9994	-0.023495	-0.0177856	-0.0182213
1305031107.37541	0.0825333	-0.287108	0.283853	0.999669	-0.0126947	-0.0124209	-0.0186126
1305031107.41127	0.093701	-0.296423	0.246558	0.999758	-0.00691481	-0.00791734	-0.0193509
1305031107.44342	0.107104	-0.28183	0.211632	0.999811	-0.00072474	-0.0035082	-0.0191259
1305031107.47538	0.119409	-0.284422	0.190685	0.999833	0.00218392	0.000954613	-0.0181146
1305031107.51135	0.11495	-0.256684	0.153214	0.999802	0.00510849	0.00575251	-0.0183477
1305031107.54361	0.133994	-0.266334	0.167431	0.999844	0.00153073	0.0075381	-0.0159047
1305031107.57545	0.143455	-0.294614	0.175985	0.999866	-0.000196737	0.00976405	-0.0131481
1305031107.61127	0.155039	-0.246849	0.168292	0.999868	0.00261837	0.0109547	-0.0117045
1305031107.64332	0.157245	-0.251881	0.179595	0.999864	-0.0014232	0.0125637	-0.0106177
1305031107.67557	0.155049	-0.248468	0.188898	0.999857	-0.00256868	0.0132273	-0.0102136
1305031107.71131	0.151325	-0.228014	0.190617	0.999865	-0.00327092	0.0132757	-0.00912166
1305031107.74354	0.127846	-0.206717	0.200032	0.999855	-0.00582102	0.0130527	-0.00923412
1305031107.7758	0.134445	-0.213456	0.210423	0.999858	-0.00922073	0.00997888	-0.00997886
1305031107.8116	0.141386	-0.197732	0.230521	0.999863	-0.0108121	0.00765352	-0.00988208
1305031107.84333	0.153332	-0.194999	0.247497	0.99983	-0.0134405	0.00658598	-0.0107985
1305031107.87536	0.182937	-0.204901	0.266927	0.999777	-0.0145311	0.00644006	-0.0139343
1305031107.91154	0.195197	-0.204838	0.279226	0.999725	-0.0135619	0.00955319	-0.016593
1305031107.94312	0.24156	-0.214089	0.296551	0.999725	-0.0123163	0.0112068	-0.0165108
1305031107.97581	0.26491	-0.206706	0.308391	0.999693	-0.00915094	0.0159614	-0.0166051
1305031108.01132	0.310381	-0.200151	0.321904	0.999607	-0.0050101	0.0201972	-0.0187854
1305031108.04342	0.374188	-0.197013	0.342735	0.999501	-0.00263201	0.0262304	-0.0173798
1305031108.07535	0.430959	-0.21213	0.346896	0.999301	-0.00256545	0.0352267	-0.0122223
1305031108.11138	0.452883	-0.213091	0.360745	0.999012	0.000101632	0.0427437	-0.012147
1305031108.14333	0.50776	-0.198695	0.378148	0.998848	0.00279737	0.0463897	-0.011991
1305031108.17606	0.568748	-0.156057	0.394206	0.998735	0.00309903	0.049426	-0.00872286
1305031108.21148	0.622645	-0.169054	0.421654	0.998645	-0.00271852	0.0510879	-0.00953537
1305031108.24335	0.719119	-0.197798	0.453409	0.99856	-0.00486089	0.0522492	-0.0111516
1305031108.27536	0.757028	-0.163211	0.463012	0.998258	-0.00288718	0.0577933	-0.0114849
1305031108.31133	0.777495	-0.124201	0.487286	0.99808	-0.00481827	0.0608482	-0.0104876
1305031108.34328	0.822583	-0.114183	0.511542	0.99811	-0.0102974	0.0599936	-0.00839972
1305031108.37541	0.864521	-0.107719	0.534223	0.998192	-0.0156956	0.0579452	-0.00289051
1305031108.41136	0.935867	-0.110649	0.556292	0.998336	-0.0210869	0.0535478	0.00369378
1305031108.44361	1.0082	-0.103733	0.572663	0.998282	-0.0253875	0.0517523	0.0104941
1305031108.47547	1.08582	-0.119774	0.593676	0.998154	-0.0292197	0.0503034	0.0174629
1305031108.51138	1.17815	-0.116795	0.622177	0.997989	-0.0283689	0.0519941	0.0225716
1305031108.54374	1.22551	-0.105389	0.62608	0.997704	-0.0228086	0.0603011	0.0207578
1305031108.57541	1.26709	-0.0732108	0.61993	0.997497	-0.0175264	0.0662432	0.017463
1305031108.61141	1.33082	-0.0737886	0.634846	0.99704	-0.0182124	0.0724742	0.0180866
1305031108.6433	1.36844	-0.056671	0.635206	0.996514	-0.0174262	0.0793036	0.0191542
1305031108.67538	1.43819	-0.0401624	0.644863	0.995979	-0.0197576	0.084458	0.0224195
1305031108.71141	1.47731	-0.0546242	0.655306	0.995004	-0.0247837	0.0929893	0.0265519
1305031108.7435	1.51035	-0.064586	0.662806	0.994383	-0.0268434	0.0985918	0.0275859
1305031108.77549	1.54859	-0.0549421	0.661104	0.99389	-0.0274708	0.102594	0.0300401
1305031108.81124	1.5626	-0.0638223	0.667346	0.993262	-0.0294426	0.106616	0.0345919
1305031108.84326	1.57159	-0.0725346	0.672985	0.992955	-0.0287131	0.107564	0.040562
1305031108.87652	1.57497	-0.0694647	0.663049	0.993023	-0.0263855	0.105161	0.0463732
1305031108.91136	1.58321	-0.100041	0.654443	0.993136	-0.0250247	0.101714	0.0520558
1305031108.94324	1.56001	-0.115762	0.643273	0.993423	-0.020565	0.0993638	0.0530534
1305031108.97527	1.54269	-0.0776227	0.613246	0.99422	-0.0145139	0.0932455	0.0512053
1305031109.01127	1.56001	-0.0753665	0.600479	0.994744	-0.0146892	0.0874744	0.0511607
1305031109.04328	1.51348	-0.0872068	0.592438	0.994879	-0.0144633	0.0875816	0.048331
1305031109.07541	1.4757	-0.0535167	0.570652	0.995381	-0.0140929	0.0846377	0.0430651
1305031109.11128	1.44557	-0.0642901	0.575244	0.995567	-0.0184525	0.0826864	0.040853
1305031109.14333	1.35173	-0.0913755	0.580856	0.995656	-0.0205587	0.0827298	0.0374373
1305031109.17546	1.3055	-0.0624444	0.572145	0.996356	-0.0189129	0.0755707	0.0347168
1305031109.21138	1.25741	-0.0236814	0.568209	0.996572	-0.0215223	0.0708603	0.0368859
1305031109.24329	1.2054	-0.0409545	0.573124	0.996285	-0.0312727	0.0679426	0.0426788
1305031109.27531	1.13374	-0.0794738	0.575642	0.996131	-0.0350628	0.0646304	0.048123
1305031109.31133	1.07829	-0.0590881	0.550541	0.996789	-0.0313945	0.0547582	0.0492742
1305031109.34325	1.00436	-0.0340193	0.539613	0.997249	-0.0325469	0.0456986	0.0484361
1305031109.3754	0.954256	-0.0488416	0.556764	0.997487	-0.0359757	0.0364182	0.0489813
1305031109.41133	0.903655	-0.0293805	0.54664	0.997974	-0.0350573	0.0280516	0.0450834
1305031109.4433	0.842338	-0.0266094	0.54781	0.998202	-0.0387691	0.0227215	0.0396661
1305031109.47536	0.787082	-0.0455782	0.55546	0.998224	-0.0426061	0.0197104	0.0366757
1305031109.51127	0.715954	-0.0662029	0.55475	0.998364	-0.0432998	0.0179641	0.0327374
1305031109.54329	0.655048	-0.0557248	0.541396	0.99862	-0.0397791	0.0159704	0.0303499
1305031109.57536	0.583731	-0.0537304	0.526642	0.998645	-0.0394374	0.0160959	0.029896
1305031109.61131	0.514621	-0.0515427	0.513731	0.99873	-0.0394879	0.0146892	0.0276138
1305031109.64323	0.463161	-0.0524355	0.507184	0.998769	-0.0400222	0.0129248	0.0263012
1305031109.67526	0.382393	-0.0338159	0.501658	0.99862	-0.0414953	0.0133993	0.0292567
1305031109.71131	0.319399	-0.0243948	0.480713	0.998567	-0.0439465	0.0102927	0.0287584
1305031109.74327	0.266613	-0.0309667	0.494035	0.998371	-0.049172	0.00632174	0.0282557
1305031109.77528	0.219125	-0.0343822	0.517935	0.998212	-0.0523781	0.00335929	0.0286067
1305031109.81137	0.137624	-0.0210843	0.508141	0.998157	-0.0538275	0.00357592	0.0278073
1305031109.8433	0.0684559	-0.0196741	0.520299	0.997987	-0.0572898	0.00110249	0.0271901
1305031109.87531	-0.00420584	-0.0319588	0.523442	0.997742	-0.0620553	-0.00191006	0.025625
1305031109.91126	-0.0807007	-0.0480429	0.54728	0.997699	-0.0641637	-0.00713079	0.0207301
1305031109.9433	-0.141632	0.00290754	0.548907	0.997815	-0.0630445	-0.0106368	0.0166574
1305031109.97526	-0.206512	-0.0138103	0.576027	0.997471	-0.0687719	-0.013297	0.0120203
1305031110.01126	-0.273789	-0.00387378	0.591962	0.997373	-0.0704904	-0.0157804	0.00531269
1305031110.0433	-0.327465	-0.00892614	0.611618	0.997129	-0.0735652	-0.0178491	-0.00156646
1305031110.07532	-0.404081	0.00710675	0.622705	0.997008	-0.0750108	-0.017433	-0.00661388
1305031110.11133	-0.486298	-0.00121813	0.634071	0.996534	-0.080442	-0.0179363	-0.0113111
1305031110.14343	-0.543009	-0.0354997	0.652113	0.996132	-0.0838112	-0.0221218	-0.0144191
1305031110.17564	-0.592063	0.00350342	0.653762	0.996066	-0.0832109	-0.0262462	-0.0154919
1305031110.21164	-0.647177	-0.020708	0.669747	0.995481	-0.088654	-0.0295866	-0.0167875
1305031110.24332	-0.701118	-0.0369469	0.682985	0.995237	-0.0900159	-0.033961	-0.0157414
1305031110.27932	-0.728635	-0.0299688	0.695184	0.995222	-0.0877454	-0.0397238	-0.015995
1305031110.3114	-0.791022	-0.0276646	0.685608	0.99533	-0.0849628	-0.0423218	-0.01757
1305031110.34336	-0.845561	-0.0155192	0.676506	0.99525	-0.0833236	-0.0469436	-0.0181857
1305031110.37928	-0.904719	-0.0176949	0.671993	0.994982	-0.0825098	-0.0523522	-0.0214965
1305031110.41147	-0.969582	0.0180124	0.655582	0.994808	-0.0800866	-0.0580378	-0.0239701
1305031110.44326	-1.00931	0.00823789	0.638444	0.993822	-0.0856727	-0.0650678	-0.0272949
1305031110.47933	-1.0727	-0.00957868	0.653325	0.992845	-0.0894167	-0.0719948	-0.0328748
1305031110.51143	-1.1211	-0.00482296	0.659368	0.992073	-0.089601	-0.0803738	-0.0360854
1305031110.54341	-1.16505	0.0310942	0.653346	0.9914	-0.0890601	-0.0876353	-0.0389035
1305031110.57943	-1.19881	0.0452782	0.659132	0.990156	-0.093172	-0.095142	-0.0431011
1305031110.61131	-1.22167	0.0187196	0.697064	0.988862	-0.0989161	-0.10125	-0.0460001
1305031110.64342	-1.25249	0.0166577	0.704389	0.988582	-0.0971097	-0.104644	-0.0482141
1305031110.67961	-1.27903	0.0690582	0.690361	0.988492	-0.0938138	-0.10769	-0.0498469
1305031110.71141	-1.31333	0.0452032	0.705211	0.987691	-0.0991619	-0.109576	-0.0512473
1305031110.74325	-1.34469	0.0400868	0.7071	0.987386	-0.099699	-0.111042	-0.052896
1305031110.77919	-1.34779	0.0515684	0.70427	0.987133	-0.0988808	-0.113907	-0.0530593
1305031110.81139	-1.36142	0.0531525	0.700116	0.986918	-0.0995194	-0.114318	-0.0549564
1305031110.84322	-1.3877	0.0503301	0.704736	0.986477	-0.101375	-0.115366	-0.0572502
1305031110.87931	-1.37512	0.0535018	0.709946	0.986152	-0.101021	-0.118513	-0.0570394
1305031110.91133	-1.36787	0.0536162	0.706814	0.98588	-0.101805	-0.120005	-0.0572245
1305031110.94386	-1.33127	0.0603192	0.720143	0.985395	-0.101185	-0.124218	-0.0576916
1305031110.97935	-1.26583	0.0695773	0.718745	0.98518	-0.100772	-0.126267	-0.0576267
1305031111.01143	-1.21897	0.0474562	0.730067	0.985285	-0.104085	-0.122881	-0.0572754
1305031111.04333	-1.20319	0.045319	0.722174	0.986306	-0.103466	-0.115778	-0.0555915
1305031111.07928	-1.18396	0.0603398	0.714962	0.986769	-0.104614	-0.11157	-0.0538035
1305031111.11151	-1.13088	0.0367534	0.732795	0.986764	-0.107647	-0.110285	-0.0504544
1305031111.14326	-1.08503	0.0263776	0.737302	0.987203	-0.106397	-0.107844	-0.0497941
1305031111.17933	-1.00005	0.0347181	0.747845	0.987711	-0.103188	-0.106421	-0.0495435
1305031111.21143	-0.965101	0.0352626	0.730284	0.989054	-0.101547	-0.0963797	-0.0465891
1305031111.24324	-0.960794	0.00690344	0.723314	0.989457	-0.102714	-0.0904144	-0.04744
1305031111.27931	-0.875728	-0.006663	0.751546	0.989867	-0.0991049	-0.0908347	-0.0457169
1305031111.31155	-0.869941	0.0311163	0.708614	0.99139	-0.093016	-0.0816072	-0.0428169
1305031111.3434	-0.889387	0.0689342	0.700106	0.991469	-0.0934205	-0.0788567	-0.0452073
1305031111.37913	-0.790601	0.00779496	0.731798	0.990926	-0.0965967	-0.0837372	-0.0414993
1305031111.4113	-0.766903	0.0563447	0.704176	0.991818	-0.0879981	-0.0824027	-0.0419787
1305031111.44339	-0.646198	0.0342427	0.725697	0.990671	-0.090033	-0.0918214	-0.0450908
1305031111.47926	-0.458253	-0.0138145	0.773969	0.990492	-0.0898565	-0.094397	-0.0440463
1305031111.51126	-0.428076	-0.0187525	0.748509	0.992026	-0.0857694	-0.0807833	-0.0447428
1305031111.54325	-0.368306	-0.0288511	0.761636	0.992919	-0.0822184	-0.0736758	-0.0438695
1305031111.57924	-0.317841	-0.00995131	0.733249	0.994272	-0.0772336	-0.0628174	-0.0388887
1305031111.61127	-0.333607	-0.0290959	0.698298	0.994893	-0.0793237	-0.0523027	-0.0340713
1305031111.6434	-0.196701	-0.086411	0.752387	0.994762	-0.0796847	-0.0582945	-0.0264526
1305031111.67932	-0.0980727	-0.0382611	0.733481	0.995911	-0.0714504	-0.0519273	-0.0189401
1305031111.71176	-0.0278217	-0.0440177	0.741808	0.99632	-0.0714154	-0.0437746	-0.018185
